-1.203626565342060584e+00,-6.461202623655095678e-01,-1.758816765915513836e+00,-1.142240052483711299e+00,-1.273070023121595451e+00,1.575583985325691438e-01,6.520543794287108064e-01,1.269557625930079814e+00,4.049233810258723310e-02,-1.328583643507313505e+00,-1.833864298009549032e-01,-3.801854148393835620e-01,-9.926312382497097797e-01,1.032203207245649290e+00,-1.826335335918555902e+00,-2.367925141234545894e-01,-1.926344733376943452e-01,1.001139216639038931e+00,-4.778210025951548090e-01,-5.355079722207731763e-01,9.797100161728518053e-01,1.237561306360926094e+00,-6.978671324427583311e-01,6.094059354221881275e-01,8.266160760831422483e-01,-1.754487519284009256e-02,-1.034788119595837497e+00,-1.130604497923990870e+00,-7.086517949379678161e-01,-5.874229950229539199e-01,-3.113919400882022570e-01,7.813657727499265793e-01
-1.145324992943062448e+00,-5.853928583132430585e-01,-1.744155204205322995e+00,-1.175705975420453298e+00,-1.322420531485449580e+00,8.162692979997654419e-02,7.140266528712597704e-01,1.246326665243665088e+00,5.977497143342330732e-02,-1.345784581995840057e+00,-1.814434397487012796e-01,-3.575590769476276187e-01,-1.007888370915598353e+00,1.071579731982188255e+00,-1.822321476412265051e+00,-2.622040323661971595e-01,-2.133255887608581369e-01,9.686625850920791425e-01,-5.054935750897355806e-01,-6.004309701243265573e-01,1.011040284988513838e+00,1.267130989637450300e+00,-7.426962661894291884e-01,5.912437298352551940e-01,8.748922549544482230e-01,-5.430102954194993004e-03,-1.092693747968072726e+00,-1.154807748572201032e+00,-7.718727838595791368e-01,-6.823660233322328406e-01,-3.248647884746591608e-01,7.293282351446750411e-01
-1.086929216362440886e+00,-5.245673303997248071e-01,-1.729469952217744799e+00,-1.209225972883023470e+00,-1.371850780824749094e+00,5.572770347784583578e-03,7.760990616457170699e-01,1.223058167771367444e+00,7.908876180887630669e-02,-1.363013313908571167e+00,-1.794973101964266182e-01,-3.348961792246953340e-01,-1.023170156187541258e+00,1.111019881645729068e+00,-1.818301131277295202e+00,-2.876566107584582754e-01,-2.340501370661056957e-01,9.361334775248193463e-01,-5.332108611647224938e-01,-6.654588711657261069e-01,1.042421177521725584e+00,1.296748451862282492e+00,-7.875978352355905709e-01,5.730521776004808832e-01,9.232464388903749430e-01,6.704244437526263312e-03,-1.150692940752170657e+00,-1.179050107040768847e+00,-8.351959257982997098e-01,-7.774624614024268077e-01,-3.383594064053007666e-01,6.772066148390418761e-01
-1.028058644275304578e+00,-4.632472515267741509e-01,-1.714665299614848371e+00,-1.243018509647329850e+00,-1.421682930124053890e+00,-7.109975870704160483e-02,8.386761593290377181e-01,1.199600482335656748e+00,9.855958581622870085e-02,-1.380382126576694457e+00,-1.775353573497182869e-01,-3.120490174567665531e-01,-1.038576192276983612e+00,1.150780705284907057e+00,-1.814248098131026055e+00,-3.133161351073876499e-01,-2.549431893794521509e-01,9.033398872328100015e-01,-5.611535067374637809e-01,-7.310154911834020330e-01,1.074057217047367896e+00,1.326606723248361375e+00,-8.328644831361986522e-01,5.547127162571483527e-01,9.719937736772419345e-01,1.893725193710871224e-02,-1.209163704559515384e+00,-1.203489571593752139e+00,-8.990339259170363473e-01,-8.733320951406153831e-01,-3.519637443247973230e-01,6.246612119833259147e-01
-9.683425632112467873e-01,-4.010464834518249755e-01,-1.699648020121602654e+00,-1.277296380461811376e+00,-1.472230777064439389e+00,-1.488734714144264171e-01,9.021519997282030356e-01,1.175805893708580241e+00,1.183100530460369226e-01,-1.398000393029768418e+00,-1.755452266089386482e-01,-2.888737209402341688e-01,-1.054203492426729394e+00,1.191112580505968355e+00,-1.810136854646595905e+00,-3.393441858254584997e-01,-2.761363111954370231e-01,8.700753099265019497e-01,-5.894974692472262356e-01,-7.975136463137235676e-01,1.106147618650103359e+00,1.356893824108951430e+00,-8.787812581851970339e-01,5.361098605106708881e-01,1.021441225818196630e+00,3.134595193107242439e-02,-1.268474235230571789e+00,-1.228280039813560931e+00,-9.637887780427351059e-01,-9.705786245512263433e-01,-3.657634700149271501e-01,5.713611432863355821e-01
-9.074076676975757483e-01,-3.375761880811134485e-01,-1.684324235631476707e+00,-1.312273867920691117e+00,-1.523810313378106240e+00,-2.282345576258785758e-01,9.669233918464585908e-01,1.151525653847790265e+00,1.384636303664167345e-01,-1.415978251025815648e+00,-1.735144769919658436e-01,-2.652254130377382779e-01,-1.070149748189294758e+00,1.232267635537618089e+00,-1.805941700046844067e+00,-3.659034730839249017e-01,-2.977619879052037510e-01,8.361317974530033670e-01,-6.184199364152085376e-01,-8.653690390741988203e-01,1.138892990312333042e+00,1.387799089382008022e+00,-9.256352017139777288e-01,5.171273176014749007e-01,1.071897908104400221e+00,4.400791541091925163e-02,-1.328995303005002349e+00,-1.253576485323583345e+00,-1.029865286714661377e+00,-1.069809970666290244e+00,-3.798448502405210037e-01,5.169732119443803953e-01
-8.448664517309363298e-01,-2.724327359297021856e-01,-1.668596496917159833e+00,-1.348173405922613810e+00,-1.576749551114690728e+00,-3.096877018424626926e-01,1.033402239291414837e+00,1.126605356339201336e+00,1.591484813219985472e-01,-1.434430027960365450e+00,-1.714301942620353458e-01,-2.409537060083274673e-01,-1.086516367301361807e+00,1.274507589559954912e+00,-1.801635955897703090e+00,-3.931628965448070168e-01,-3.199577446407972370e-01,8.012934913169877937e-01,-6.481048361790064938e-01,-9.350131852955035905e-01,1.172501571138994780e+00,1.419519056301699722e+00,-9.737242740988606426e-01,4.976443709963778161e-01,1.123684691969707217e+00,5.700366416668983804e-02,-1.391111782212931303e+00,-1.279539776939890405e+00,-1.097683655226433519e+00,-1.171657179818395456e+00,-3.942974333519443930e-01,4.611515463558533146e-01
-7.803055359668935598e-01,-2.051855476247992360e-01,-1.652360848175768337e+00,-1.385232280028075857e+00,-1.631398403320368340e+00,-3.937712857831455193e-01,1.102027948012425984e+00,1.100880285225696031e+00,1.805013267934941767e-01,-1.453477684740877018e+00,-1.692786019132829500e-01,-2.158981708903153773e-01,-1.103411528380416673e+00,1.318111636449093904e+00,-1.797191162475993753e+00,-4.213026331110601985e-01,-3.428702889330317860e-01,7.653301203935793939e-01,-6.787483771382498698e-01,-1.006906412636185966e+00,1.207195504126427066e+00,1.452263384672814128e+00,-1.023366330196194163e+00,4.775322440547148384e-01,1.177143873073608349e+00,7.041909633800413904e-02,-1.455234244811694388e+00,-1.306341524508914276e+00,-1.167692143374134961e+00,-1.276793432595753064e+00,-4.092167467424475125e-01,4.035271814603604845e-01
-7.132730873025729945e-01,-1.353639900381130579e-01,-1.635503663330886814e+00,-1.423709848796012034e+00,-1.688139332978639606e+00,-4.810737730126571354e-01,1.173280798788373325e+00,1.074170402188961537e+00,2.026716058387366681e-01,-1.473254527435948535e+00,-1.670446419088832402e-01,-1.898834551497024514e-01,-1.120953473136069078e+00,1.363384941513963167e+00,-1.792576212651658008e+00,-4.505196202693407259e-01,-3.666599754773108844e-01,7.279899930628277449e-01,-7.105650197916915101e-01,-1.081551869783041742e+00,1.243217596663700242e+00,1.486261237469798102e+00,-1.074908792652855549e+00,4.566501809551981594e-01,1.232649588421278919e+00,8.434810056123953625e-02,-1.521811455365689625e+00,-1.334169301528076446e+00,-1.240380709394154124e+00,-1.385954530818315877e+00,-4.247072040434389795e-01,3.436968299859700648e-01
-6.432644512504390732e-01,-6.244241084655316465e-02,-1.617898032890938476e+00,-1.463895791003419378e+00,-1.747399514769074846e+00,-5.722524212148695222e-01,1.247697219448020256e+00,1.046274621596522847e+00,2.258262276342963837e-01,-1.493909446211674430e+00,-1.647114958576889610e-01,-1.627137067282384553e-01,-1.139274266282013226e+00,1.410668345303010884e+00,-1.787756362726904191e+00,-4.810338184116004223e-01,-3.915059051764190334e-01,6.889919937874355860e-01,-7.437942960647390134e-01,-1.159511525837213952e+00,1.280839041449448157e+00,1.521768567881329748e+00,-1.128739699433974231e+00,4.348409708684136676e-01,1.290619713368493349e+00,9.889554148968304759e-02,-1.591344641097599766e+00,-1.363232609706334753e+00,-1.316296589912414827e+00,-1.499962294950350827e+00,-4.408854253239553600e-01,2.812100585088098681e-01
-5.697049681278028022e-01,1.417776026809358658e-02,-1.599399442599215515e+00,-1.506119969394378533e+00,-1.809665380640418153e+00,-6.680556622404599798e-01,1.325888050583251987e+00,1.016963963406379179e+00,2.501552548404989418e-01,-1.515611985137743423e+00,-1.622600123371749081e-01,-1.341659051546348347e-01,-1.158524292424627733e+00,1.460349969444511675e+00,-1.782692049390910194e+00,-5.130957006281718913e-01,-4.176120236416714371e-01,6.480160109475678887e-01,-7.787089655258671028e-01,-1.241425305724211503e+00,1.320368650778011688e+00,1.559076834681327073e+00,-1.185300916765692492e+00,4.119255948267752654e-01,1.351530090546763763e+00,1.141808305025486803e-01,-1.664404558998309414e+00,-1.393770012632375987e+00,-1.396062933704123044e+00,-1.619752547616819305e+00,-4.578842080791600821e-01,2.155539499047331997e-01
-4.919286630233516422e-01,9.519020832775376695e-02,-1.579840414429691586e+00,-1.550764662939124294e+00,-1.875500658105985208e+00,-7.693508561120527833e-01,1.408561197274694754e+00,9.859730619286146691e-01,2.758789516713950896e-01,-1.538558629369066511e+00,-1.596679967036207515e-01,-1.039815913041930440e-01,-1.178877832756614286e+00,1.512879609312589357e+00,-1.777337422598493477e+00,-5.469955409701939830e-01,-4.452146840826282093e-01,6.046910661815054766e-01,-8.156251300957362282e-01,-1.328034820450253006e+00,1.362164308187300943e+00,1.598523810358374986e+00,-1.245104524805417556e+00,3.876965871864368474e-01,1.415932175476402266e+00,1.303423538222864275e-01,-1.741652661137340630e+00,-1.426057982398472035e+00,-1.480401909842215202e+00,-1.746409816597267906e+00,-4.758574517433238338e-01,1.461340829074589953e-01
-4.091510414495770354e-01,1.814120693333860501e-01,-1.559023665292620375e+00,-1.598280182512355152e+00,-1.945569397896727226e+00,-8.771597217335821428e-01,1.496550546240897450e+00,9.529893259268680250e-01,3.032567814472730827e-01,-1.562980831349703337e+00,-1.569093044651619917e-01,-7.185630962591849080e-02,-1.200540184253320986e+00,1.568787107676863579e+00,-1.771638472645854057e+00,-5.830752718274867519e-01,-4.745923020774969192e-01,5.585801603248509162e-01,-8.549151464653225174e-01,-1.420213661101687119e+00,1.406647587610345917e+00,1.640507378752879886e+00,-1.308753735556821063e+00,3.619095608823904575e-01,1.484475562922081382e+00,1.475431254405878967e-01,-1.823868114257279238e+00,-1.460422193183414930e+00,-1.570164207515045707e+00,-1.881211636600817805e+00,-4.949864443135847947e-01,7.225025064922963036e-02
-3.258661852625199806e-01,2.286011257730553581e-01,-1.460712128869671389e+00,-1.565672568733780246e+00,-1.912262909966575997e+00,-9.531267142979864548e-01,1.457454474496328922e+00,8.293132854708666901e-01,2.834439237776089637e-01,-1.509643301455003916e+00,-1.705317473420722985e-01,-6.180672590795105448e-02,-1.168709333775860504e+00,1.492772722609954972e+00,-1.674209512008962175e+00,-6.070029992774482741e-01,-4.990811892871739319e-01,4.481838717735506794e-01,-8.638526333577882799e-01,-1.444191476478393854e+00,1.330064729345341590e+00,1.545767168243028067e+00,-1.311664510115833959e+00,2.850048609149159473e-01,1.426741987389612554e+00,1.279787237486357254e-01,-1.810856619552927649e+00,-1.423893292268279209e+00,-1.581685823910468747e+00,-1.916947181401276401e+00,-5.078612547720837700e-01,-3.335766250286320567e-02
-2.476132920018489503e-01,2.729390806630954680e-01,-1.368340447891813749e+00,-1.535035064662582993e+00,-1.880968756813064635e+00,-1.024503879759194991e+00,1.420720536668929501e+00,7.131095908763871449e-01,2.648281332558498624e-01,-1.459528355896793306e+00,-1.833311398991325503e-01,-5.236432499619314562e-02,-1.138801661975183510e+00,1.421351028039739006e+00,-1.582667082733546726e+00,-6.294850444875264017e-01,-5.220904897125407951e-01,3.444575837077298308e-01,-8.722501288909974004e-01,-1.466720583367685737e+00,1.258108907989912595e+00,1.456751038301351109e+00,-1.314399419453501583e+00,2.127466431150037973e-01,1.372496599566018327e+00,1.095963778168533853e-01,-1.798631262472709214e+00,-1.389571420140390812e+00,-1.592511319195667463e+00,-1.950523630961343624e+00,-5.199581858911994647e-01,-1.325848825968956035e-01
-1.736030600504168686e-01,3.148731509438326137e-01,-1.280976910902301924e+00,-1.506058643622546489e+00,-1.851371288437041240e+00,-1.092011167371201630e+00,1.385978214106631468e+00,6.032061479212218469e-01,2.472216408046996605e-01,-1.412130507837152660e+00,-1.954365838324312599e-01,-4.343386565420181977e-02,-1.110515503663796366e+00,1.353801625567195854e+00,-1.496087837650526664e+00,-6.507481737011362455e-01,-5.438522877824079060e-01,2.463550558735195795e-01,-8.801923348124272017e-01,-1.488028222702896031e+00,1.190054337649218974e+00,1.372561123399975713e+00,-1.316986049365991507e+00,1.444060714513570876e-01,1.321192250706404669e+00,9.221067321816567297e-02,-1.787068731357315921e+00,-1.357110387565777287e+00,-1.602749885255810414e+00,-1.982279655773976579e+00,-5.313992539555316696e-01,-2.264322698186286564e-01
-1.031654336170772512e-01,3.547829890754348181e-01,-1.197830567212949671e+00,-1.478480965958563154e+00,-1.823202542496466405e+00,-1.156259758153391992e+00,1.352912965241100940e+00,4.986079396127557350e-01,2.304650450560284947e-01,-1.367020638196965177e+00,-2.069576764584209194e-01,-3.493449546681859363e-02,-1.083594768518968410e+00,1.289512952883685504e+00,-1.413687926702533293e+00,-6.709848938526814521e-01,-5.645636051576725656e-01,1.529881115260537383e-01,-8.877511563293960517e-01,-1.508307304393314174e+00,1.125284882448957857e+00,1.292435205416509358e+00,-1.319447818052472909e+00,7.936442072063432107e-02,1.272364454007285151e+00,7.566420749966346060e-02,-1.776064344181980781e+00,-1.326216306763117636e+00,-1.612494217523687601e+00,-2.012502760793130285e+00,-5.422880413172938008e-01,-3.157494767584386741e-01
-3.572223168962679329e-02,3.929961914261528300e-01,-1.118218917432598936e+00,-1.452075662748319784e+00,-1.796231298337477744e+00,-1.217777030967492014e+00,1.321253376908296806e+00,3.984563808308375643e-01,2.144208009791244152e-01,-1.323828466610329269e+00,-2.179889876445642583e-01,-2.679644810733922133e-02,-1.057818480072816758e+00,1.227957302118748206e+00,-1.334790977525394773e+00,-6.903613162655179991e-01,-5.843944488509282831e-01,6.359035637974053135e-02,-8.949886393582277000e-01,-1.527724287483232413e+00,1.063268888058003236e+00,1.215715577856438356e+00,-1.321804932722970172e+00,1.708780229882778112e-02,1.225612410828094134e+00,5.982116046435936862e-02,-1.765527772410125706e+00,-1.296635586408939167e+00,-1.621824301486873843e+00,-2.041441029697043330e+00,-5.527139276222416964e-01,-4.012696557914204321e-01
2.923429257968651607e-02,4.298004464876599151e-01,-1.041542604427172058e+00,-1.426643941391735781e+00,-1.770254502667670593e+00,-1.277026119242238078e+00,1.290761099567899084e+00,3.019974795226632036e-01,1.989681193154441141e-01,-1.282228820363852551e+00,-2.286135667319550979e-01,-1.895845620150587996e-02,-1.032992581269459365e+00,1.168671250914844917e+00,-1.258803013615964250e+00,-7.090233165374772994e-01,-6.034941155753461572e-01,-2.251124149561317678e-02,-9.019592713652424543e-01,-1.546425352931961816e+00,1.003539466417034731e+00,1.141824656205073341e+00,-1.324075138939816654e+00,-4.289263398411136130e-02,1.180584147925097582e+00,4.456225756773191105e-02,-1.755379691351488081e+00,-1.268145527742138068e+00,-1.630810378779606440e+00,-2.069312324544387405e+00,-5.627554042639490994e-01,-4.836366464756347017e-01
9.215874098151644045e-02,4.654533308535749869e-01,-9.672650048230334585e-01,-1.402007816594829315e+00,-1.745090355460646281e+00,-1.334421680965065526e+00,1.261222731347871440e+00,2.085561627875122115e-01,1.839988536265236840e-01,-1.241930562056219767e+00,-2.389057704188989328e-01,-1.136566513393372224e-02,-1.008943326697214538e+00,1.111239882597457429e+00,-1.185192229049432555e+00,-7.271015016989728075e-01,-6.219962753939642930e-01,-1.059192688457205045e-01,-9.087118367000962538e-01,-1.564541381169693990e+00,9.456785978992618968e-01,1.070245310802636185e+00,-1.326274324865485799e+00,-1.009966644946857506e-01,1.136964532535636785e+00,2.978070854262554468e-02,-1.745549079105297885e+00,-1.240546741527661201e+00,-1.639515338955693791e+00,-2.096311704117755692e+00,-5.724827470663380602e-01,-5.634268987039446897e-01
1.534670259158257277e-01,5.001904997752166793e-01,-8.948951651752277137e-01,-1.378004450699896521e+00,-1.720572528983326022e+00,-1.390343084194490153e+00,1.232443032179696862e+00,1.175148105542350718e-01,1.694140613967516362e-01,-1.202667331858259026e+00,-2.489336271942434176e-01,-3.967888752252235474e-03,-9.855117577407827012e-01,1.055283592436838891e+00,-1.113472077835334417e+00,-7.447153633239236292e-01,-6.400232222305292096e-01,-1.871850286015158404e-01,-9.152909678661425019e-01,-1.582192113902133324e+00,8.893038389028675716e-01,1.000504422883842004e+00,-1.328417026482724417e+00,-1.576083400651385746e-01,1.094465251621093760e+00,1.537881162627013909e-02,-1.735970958168593814e+00,-1.213656807772930168e+00,-1.647996719283563838e+00,-2.122617626505236998e+00,-5.819602509512225019e-01,-6.411678029603476991e-01
